0,1
46885,ESTOURO DE PNEU
46905,PANE SECA
46864,PERDA DE CONTROLE NO SOLO
46884,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46856,COM TREM DE POUSO
46858,FALHA DO MOTOR EM VOO
46881,PERDA DE CONTROLE NO SOLO
46859,FALHA DO MOTOR EM VOO
46866,VAZAMENTO DE OUTROS FLUIDOS
46878,FALHA DO MOTOR NO SOLO
46879,PERDA DE CONTROLE NO SOLO
46883,PERDA DE CONTROLE NO SOLO
47096,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46854,PERDA DE CONTROLE EM VOO
46850,POUSO SEM TREM
46868,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
46870,OUTROS
46871,POUSO BRUSCO
46872,PERDA DE CONTROLE EM VOO
46897,FALHA DO MOTOR EM VOO
46973,FALHA DO MOTOR EM VOO
46852,PERDA DE CONTROLE EM VOO
46869,OUTROS
46853,POUSO SEM TREM
46862,OUTROS
46865,COM TREM DE POUSO
46874,COLISÃO COM OBSTÁCULOS NO SOLO
46904,FALHA DO MOTOR EM VOO
46921,PERDA DE CONTROLE NO SOLO
46918,FOGO EM VOO
46873,FALHA DO MOTOR EM VOO
46898,FALHA DO MOTOR EM VOO
47134,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
46916,PERDA DE CONTROLE EM VOO
46919,PERDA DE CONTROLE NO SOLO
46972,POUSO BRUSCO
47060,PERDA DE COMPONENTE NO SOLO
46922,ESTOURO DE PNEU
46914,PERDA DE CONTROLE NO SOLO
46969,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46982,COLISÃO COM OBSTÁCULOS NO SOLO
47013,PERDA DE CONTROLE NO SOLO
47042,POUSO EM LOCAL NÃO PREVISTO
47111,ESTOURO DE PNEU
47200,ESTOURO DE PNEU
47014,PANE SECA
46977,INDETERMINADO
46984,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
47063,ESTOURO DE PNEU
47099,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
46987,PERDA DE CONTROLE NO SOLO
47012,POUSO ANTES DA PISTA
47049,OUTROS
47055,POUSO LONGO
47011,PERDA DE CONTROLE NO SOLO
47052,COLISÃO COM AVE
47064,ESTOURO DE PNEU
47083,POUSO EM LOCAL NÃO PREVISTO
47019,INDETERMINADO
47065,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47017,PERDA DE CONTROLE EM VOO
47050,OUTROS
47056,OUTROS
47062,PERDA DE CONTROLE NO SOLO
47097,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
47015,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
47016,PERDA DE CONTROLE EM VOO
47018,POUSO ANTES DA PISTA
47023,OUTROS
47100,FALHA DO MOTOR EM VOO
47647,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47025,FALHA DO MOTOR EM VOO
47112,ESTOURO DE PNEU
47024,PERDA DE CONTROLE NO SOLO
47053,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47061,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47054,ESTOURO DE PNEU
47057,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49115,FALHA DO MOTOR EM VOO
47047,PERDA DE CONTROLE EM VOO
47059,COM TREM DE POUSO
47113,ESTOURO DE PNEU
47144,COM TREM DE POUSO
47048,PERDA DE CONTROLE NO SOLO
47080,FALHA DO MOTOR EM VOO
47084,COLISÃO COM AVE
47074,FALHA DO MOTOR EM VOO
47085,COM TREM DE POUSO
47086,ESTOURO DE PNEU
47114,PERDA DE COMPONENTE NO SOLO
47058,OUTROS
47098,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
48691,POUSO BRUSCO
47087,COLISÃO COM AVE
47095,AERONAVE ATINGIDA POR OBJETO
47108,PERDA DE CONTROLE EM VOO
47245,COLISÃO COM AERONAVE NO SOLO
47110,PERDA DE CONTROLE EM VOO
47115,PERDA DE COMPONENTE NO SOLO
47201,COM TREM DE POUSO
47075,COM PARA-BRISAS / JANELA / PORTA
47081,FALHA DO MOTOR EM VOO
47116,ESTOURO DE PNEU
47109,PANE SECA
47102,POUSO LONGO
47146,OUTROS
47763,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
47117,PERDA DE COMPONENTE NO SOLO
47133,PERDA DE CONTROLE NO SOLO
47145,COM TREM DE POUSO
47246,ESTOURO DE PNEU
47132,POUSO SEM TREM
47131,ESTOURO DE PNEU
47138,FALHA DO MOTOR EM VOO
47154,FALHA DO MOTOR EM VOO
47142,PERDA DE CONTROLE EM VOO
47219,ESTOURO DE PNEU
47652,PERDA DE CONTROLE NO SOLO
47435,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
47207,VAZAMENTO DE COMBUSTÍVEL
47158,PERDA DE CONTROLE NO SOLO
47159,PERDA DE CONTROLE NO SOLO
47208,OUTROS
47310,ESTOURO DE PNEU
47156,PERDA DE CONTROLE EM VOO
47351,PERDA DE CONTROLE NO SOLO
47436,COLISÃO COM AVE
47155,PERDA DE CONTROLE EM VOO
47209,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
47210,OUTROS
47211,ESTOURO DE PNEU
47213,COM COMANDOS DE VOO
49290,OUTROS
47153,COM TREM DE POUSO
47217,FALHA DO MOTOR EM VOO
47333,POUSO BRUSCO
47297,PERDA DE CONTROLE NO SOLO
47334,COM TREM DE POUSO
47765,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
47311,ESTOURO DE PNEU
47312,ESTOURO DE PNEU
47766,COLISÃO COM AVE
47296,INDETERMINADO
47305,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47314,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47432,TRÁFEGO AÉREO
47304,FOGO NO SOLO
47309,OUTROS
47313,ESTOURO DE PNEU
47332,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47339,PERDA DE CONTROLE EM VOO
51885,PERDA DE COMPONENTE NO SOLO
47300,FALHA DO MOTOR NO SOLO
47302,ESTOURO DE PNEU
47353,COM TREM DE POUSO
47767,COLISÃO COM AVE
48064,ESTOURO DE PNEU
47298,COLISÃO COM OBSTÁCULOS NO SOLO
47299,COLISÃO COM AVE
51886,COLISÃO COM AVE
51887,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51888,TRÁFEGO AÉREO
48219,COLISÃO COM AVE
47354,FALHA DO MOTOR EM VOO
47704,POUSO EM LOCAL NÃO PREVISTO
47759,POUSO EM LOCAL NÃO PREVISTO
47650,PERDA DE CONTROLE EM VOO
47422,PERDA DE CONTROLE NO SOLO
47926,OUTROS
47433,COLISÃO COM AVE
47755,COLISÃO COM AVE
47423,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47437,TRÁFEGO AÉREO
52967,PERDA DE CONTROLE NO SOLO
48113,PERDA DE CONTROLE NO SOLO
47649,FALHA DO MOTOR EM VOO
47938,COLISÃO COM OBSTÁCULOS NO SOLO
47434,ESTOURO DE PNEU
48112,TRÁFEGO AÉREO
47768,POUSO EM LOCAL NÃO PREVISTO
47769,ESTOURO DE PNEU
48516,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
49672,PANE SECA
47675,PERDA DE COMPONENTE NO SOLO
47698,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
48104,COM COMANDOS DE VOO
48105,ESTOURO DE PNEU
47665,PERDA DE CONTROLE NO SOLO
47674,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
47707,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47762,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48103,VAZAMENTO DE OUTROS FLUIDOS
47651,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
47694,PERDA DE CONTROLE NO SOLO
47648,FALHA DO MOTOR EM VOO
47761,COLISÃO COM AVE
48096,PERDA DE CONTROLE NO SOLO
47697,PERDA DE CONTROLE NO SOLO
47876,FALHA DO MOTOR EM VOO
47659,PERDA DE CONTROLE EM VOO
47661,COLISÃO COM OBSTÁCULOS NO SOLO
47699,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47979,INDETERMINADO
47709,ESTOURO DE PNEU
47888,POUSO EM LOCAL NÃO PREVISTO
48102,FALHA DO MOTOR EM VOO
47894,PANE SECA
47901,COM TREM DE POUSO
47872,PERDA DE CONTROLE EM VOO
47939,COM TREM DE POUSO
47980,FALHA DO MOTOR EM VOO
48107,ESTOURO DE PNEU
47879,FALHA DO MOTOR EM VOO
48091,ESTOURO DE PNEU
48109,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48078,COM PARA-BRISAS / JANELA / PORTA
48110,COM TREM DE POUSO
47936,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47981,PERDA DE CONTROLE EM VOO
48058,COLISÃO COM OBSTÁCULOS NO SOLO
48083,ESTOURO DE PNEU
48657,OUTROS
47983,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
48163,TRÁFEGO AÉREO
47966,PERDA DE COMPONENTE EM VOO
47992,POUSO BRUSCO
48114,COLISÃO COM OBSTÁCULOS NO SOLO
48159,ESTOURO DE PNEU
48656,OUTROS
48871,SOPRO DE REATOR
47965,FALHA DO MOTOR EM VOO
48731,COM TREM DE POUSO
48162,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
47998,PERDA DE CONTROLE NO SOLO
48012,PERDA DE CONTROLE EM VOO
48055,PERDA DE CONTROLE EM VOO
48142,COLISÃO DE VEÍCULO COM AERONAVE
48145,COLISÃO DE VEÍCULO COM AERONAVE
48578,TRÁFEGO AÉREO
48804,FALHA DO MOTOR EM VOO
48013,PERDA DE CONTROLE EM VOO
48053,FALHA DO MOTOR EM VOO
48074,FALHA DO MOTOR EM VOO
48144,OUTROS
48446,COM TREM DE POUSO
48014,PERDA DE CONTROLE NO SOLO
48442,ESTOURO DE PNEU
48172,COLISÃO COM AVE
48512,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48659,COM COMANDOS DE VOO
48734,FALHA DO MOTOR EM VOO
48915,COLISÃO DE VEÍCULO COM AERONAVE
48694,ESTOURO DE PNEU
48739,ESTOURO DE PNEU
48438,POUSO LONGO
48474,FALHA DO MOTOR EM VOO
48584,FALHA DO MOTOR EM VOO
48793,POUSO BRUSCO
48832,COLISÃO COM AVE
48451,PERDA DE CONTROLE NO SOLO
48580,OUTROS
48582,COM TREM DE POUSO
48429,POUSO SEM TREM
48653,POUSO EM LOCAL NÃO PREVISTO
48848,COLISÃO COM OBSTÁCULOS NO SOLO
48662,COM TREM DE POUSO
48738,FALHA DO MOTOR EM VOO
48660,COM TREM DE POUSO
48736,COM TREM DE POUSO
48661,PERDA DE CONTROLE NO SOLO
48716,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
48658,FALHA DO MOTOR EM VOO
48714,POUSO BRUSCO
48630,FALHA DO MOTOR EM VOO
48652,OPERAÇÕES NO SOLO
48751,ESTOURO DE PNEU
48654,POUSO SEM TREM
48693,COLISÃO COM AVE
48711,COM TREM DE POUSO
48753,POUSO EM LOCAL NÃO PREVISTO
49278,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48696,POUSO BRUSCO
48762,COM HÉLICE
48812,OUTROS
48816,PROBLEMAS FISIOLÓGICOS
48833,OUTROS
48837,POUSO EM LOCAL NÃO PREVISTO
48772,COM TREM DE POUSO
48754,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48800,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
48729,FALHA DO MOTOR EM VOO
48755,OUTROS
48796,FALHA DO MOTOR EM VOO
48797,PERDA DE CONTROLE NO SOLO
48757,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
48791,OUTROS
48795,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
48850,COLISÃO COM AVE
48727,DESORIENTAÇÃO ESPACIAL
48759,OUTROS
48801,PERDA DE CONTROLE EM VOO
48813,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
48912,PERDA DE COMPONENTE NO SOLO
49113,POUSO EM LOCAL NÃO PREVISTO
48761,COLISÃO COM AVE
49291,POUSO EM LOCAL NÃO PREVISTO
48799,COM TREM DE POUSO
48852,COLISÃO COM OBSTÁCULOS NO SOLO
49514,COLISÃO COM OBSTÁCULOS NO SOLO
49515,OUTROS
48896,COLISÃO COM AVE
48803,PERDA DE CONTROLE NO SOLO
48897,INDETERMINADO
48898,COM TREM DE POUSO
49276,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49171,TRÁFEGO AÉREO
49534,TRÁFEGO AÉREO
48876,POUSO SEM TREM
48883,COM TREM DE POUSO
49192,OUTROS
48878,COM TREM DE POUSO
48879,PERDA DE CONTROLE NO SOLO
48881,PERDA DE CONTROLE NO SOLO
48899,PERDA DE CONTROLE NO SOLO
48884,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49265,OUTROS
48893,OUTROS
49157,PERDA DE CONTROLE NO SOLO
48894,COLISÃO COM AVE
48895,COLISÃO COM AVE
49258,PERDA DE CONTROLE NO SOLO
49274,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49262,COLISÃO COM AVE
49263,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
49264,FALHA DO MOTOR EM VOO
49271,OUTROS
49272,VAZAMENTO DE OUTROS FLUIDOS
49053,PERDA DE CONTROLE EM VOO
49124,COM TREM DE POUSO
49255,FALHA DO MOTOR EM VOO
49123,FALHA DO MOTOR EM VOO
49155,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49252,COM TREM DE POUSO
49117,COM TREM DE POUSO
49121,PERDA DE CONTROLE NO SOLO
49254,OUTROS
49125,PANE SECA
49267,FALHA ESTRUTURAL
49122,POUSO SEM TREM
49269,OUTROS
49289,ESTOURO DE PNEU
49288,ESTOURO DE PNEU
49292,ESTOURO DE PNEU
52958,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
49286,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49116,PERDA DE CONTROLE NO SOLO
49279,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49280,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49281,OUTROS
49536,PERDA DE CONTROLE NO SOLO
49533,COLISÃO COM AVE
49119,PERDA DE CONTROLE NO SOLO
49120,INDETERMINADO
49294,ESTOURO DE PNEU
49537,ESTOURO DE PNEU
49693,ESTOURO DE PNEU
49282,OUTROS
49532,COM TREM DE POUSO
49694,TRÁFEGO AÉREO
49283,COM PARA-BRISAS / JANELA / PORTA
49284,OUTROS
49285,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49118,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
49154,PERDA DE CONTROLE NO SOLO
49261,PERDA DE COMPONENTE EM VOO
49156,PERDA DE CONTROLE NO SOLO
49158,FORMAÇÃO DE GELO
49152,PERDA DE CONTROLE NO SOLO
49695,ESTOURO DE PNEU
49295,FALHA DO MOTOR EM VOO
49696,POUSO EM LOCAL NÃO PREVISTO
49194,FALHA DO MOTOR EM VOO
49697,ESTOURO DE PNEU
49698,COM TREM DE POUSO
50532,OUTROS
49233,FALHA DO MOTOR EM VOO
49699,ESTOURO DE PNEU
49237,PERDA DE CONTROLE EM VOO
49516,ESTOURO DE PNEU
49476,POUSO EM LOCAL NÃO PREVISTO
49513,FALHA DO MOTOR EM VOO
49517,ESTOURO DE PNEU
49518,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49519,PROBLEMAS FISIOLÓGICOS
49475,COM TREM DE POUSO
49511,FOGO NO SOLO
78818,PERDA DE CONTROLE EM VOO
49479,PERDA DE CONTROLE NO SOLO
49520,ESTOURO DE PNEU
49521,FALHA DO MOTOR EM VOO
49522,ESTOURO DE PNEU
49523,ESTOURO DE PNEU
49539,COM TREM DE POUSO
49451,PERDA DE CONTROLE NO SOLO
49524,TRÁFEGO AÉREO
49478,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO
49525,COLISÃO COM OBSTÁCULOS NO SOLO
49527,PERDA DE CONTROLE NO SOLO
49493,COM TREM DE POUSO
49528,ESTOURO DE PNEU
49473,FALHA DO MOTOR EM VOO
50152,F.O.D.
49529,ESTOURO DE PNEU
49454,FALHA DO MOTOR EM VOO
49472,COLISÃO COM OBSTÁCULOS NO SOLO
49591,FALHA DO MOTOR EM VOO
49644,COLISÃO COM AVE
49752,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49538,POUSO LONGO
49494,PERDA DE CONTROLE NO SOLO
49834,ESTOURO DE PNEU
49592,PERDA DE CONTROLE EM VOO
49593,FALHA DO MOTOR EM VOO
49700,OUTROS
49617,COM TREM DE POUSO
49618,VAZAMENTO DE OUTROS FLUIDOS
49619,PERDA DE CONTROLE NO SOLO
49594,FALHA DO MOTOR EM VOO
49621,POUSO LONGO
49702,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49703,ESTOURO DE PNEU
49474,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
49611,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49632,ESTOURO DE PNEU
53104,COLISÃO COM OBSTÁCULOS NO SOLO
49612,PERDA DE CONTROLE NO SOLO
49614,COM TREM DE POUSO
49634,COLISÃO COM OBSTÁCULOS NO SOLO
49635,ESTOURO DE PNEU
49636,ESTOURO DE PNEU
49620,PERDA DE CONTROLE NO SOLO
49623,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49637,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
49624,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49638,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49651,FALHA DO MOTOR EM VOO
49704,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50692,OUTROS
49639,ESTOURO DE PNEU
49673,PERDA DE CONTROLE NO SOLO
49640,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49641,ESTOURO DE PNEU
49615,PERDA DE CONTROLE NO SOLO
50348,PERDA DE CONTROLE EM VOO
49642,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
49814,PERDA DE CONTROLE NO SOLO
49705,OUTROS
49706,COLISÃO COM AVE
49692,PERDA DE COMPONENTE NO SOLO
49751,PERDA DE CONTROLE NO SOLO
49708,ESTOURO DE PNEU
49616,PANE SECA
49709,ESTOURO DE PNEU
49671,PERDA DE CONTROLE EM VOO
49710,ESTOURO DE PNEU
49711,OUTROS
49953,OUTROS
49712,COLISÃO COM AVE
49753,OUTROS
49691,ESTOURO DE PNEU
49954,ESTOURO DE PNEU
49754,VAZAMENTO DE OUTROS FLUIDOS
49795,FALHA DO MOTOR EM VOO
49796,FALHA DO MOTOR EM VOO
49955,ESTOURO DE PNEU
49956,ESTOURO DE PNEU
51884,FALHA DO MOTOR EM VOO
49798,COM TREM DE POUSO
49833,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49951,COM TREM DE POUSO
49831,FALHA DO MOTOR EM VOO
49832,FALHA DO MOTOR EM VOO
49876,POUSO EM LOCAL NÃO PREVISTO
49792,COM COMANDOS DE VOO
49819,FALHA DO MOTOR EM VOO
49911,PERDA DE CONTROLE EM VOO
49935,COM TREM DE POUSO
49797,COM TREM DE POUSO
49957,COLISÃO COM AVE
49931,COM TREM DE POUSO
49958,INDETERMINADO
49932,PERDA DE CONTROLE NO SOLO
49959,ESTOURO DE PNEU
49961,ESTOURO DE PNEU
49878,FALHA DO MOTOR EM VOO
49962,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49963,ESTOURO DE PNEU
49964,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50093,PANE SECA
50153,ESTOURO DE PNEU
49880,FALHA DO MOTOR EM VOO
49933,PERDA DE CONTROLE EM VOO
49934,POUSO SEM TREM
49965,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
49966,PERDA DE COMPONENTE EM VOO
49882,FALHA DO MOTOR EM VOO
49892,FALHA DO MOTOR EM VOO
50095,OUTROS
49967,FALHA DO MOTOR NO SOLO
49968,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50173,COM PARA-BRISAS / JANELA / PORTA
50174,OUTROS
50091,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50176,OUTROS
50192,COLISÃO COM AVE
50211,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50053,PERDA DE CONTROLE NO SOLO
50291,COM HÉLICE
50292,PERDA DE CONTROLE EM VOO
50314,FALHA DO MOTOR EM VOO
50213,ESTOURO DE PNEU
50533,COM TREM DE POUSO
50214,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
50254,COLISÃO COM AVE
50255,COM TREM DE POUSO
50534,OUTROS
50097,POUSO LONGO
50317,PERDA DE CONTROLE EM VOO
50320,PERDA DE CONTROLE EM VOO
50321,INDETERMINADO
50322,POUSO SEM TREM
50257,COLISÃO COM AVE
50517,TRÁFEGO AÉREO
50535,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50099,POUSO SEM TREM
50258,OUTROS
50324,FALHA DO MOTOR EM VOO
50349,OUTROS
50259,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50331,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50542,TRÁFEGO AÉREO
50543,OUTROS
50260,OUTROS
50131,PERDA DE CONTROLE NO SOLO
50271,TRÁFEGO AÉREO
50332,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50132,VOO CONTROLADO CONTRA O TERRENO
50511,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50333,FALHA DO MOTOR EM VOO
50273,COLISÃO COM AVE
50325,ESTOURO DE PNEU
50334,FALHA DO MOTOR EM VOO
50372,ESTOURO DE PNEU
50544,ESTOURO DE PNEU
50275,COLISÃO COM OBSTÁCULOS NO SOLO
50545,OUTROS
50352,INDETERMINADO
50276,COLISÃO COM AVE
50335,PANE SECA
50337,PERDA DE CONTROLE EM VOO
50546,OUTROS
50547,TRÁFEGO AÉREO
50549,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50551,ESTOURO DE PNEU
50552,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50554,OUTROS
50313,POUSO SEM TREM
50373,POUSO EM LOCAL NÃO PREVISTO
50556,OUTROS
50339,FALHA DO MOTOR EM VOO
50374,OUTROS
50375,PANE SECA
50557,OUTROS
50558,OUTROS
50559,PANE SECA
50341,PERDA DE CONTROLE NO SOLO
50513,COM TREM DE POUSO
50560,ESTOURO DE PNEU
50838,PERDA DE CONTROLE EM VOO
50342,OUTROS
50343,POUSO BRUSCO
50561,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
50562,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
50399,ESTOURO DE PNEU
50515,PERDA DE COMPONENTE EM VOO
50563,COLISÃO COM AVE
50344,POUSO SEM TREM
50353,PERDA DE CONTROLE EM VOO
50564,COM PARA-BRISAS / JANELA / PORTA
50531,COM ROTOR
50239,FALHA DO MOTOR EM VOO
50346,POUSO SEM TREM
50354,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50376,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50377,ESTOURO DE PNEU
50565,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50245,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50412,OUTROS
50516,POUSO LONGO
50233,COM HÉLICE
50248,PERDA DE CONTROLE EM VOO
50238,FALHA DO MOTOR EM VOO
50378,ESTOURO DE PNEU
50379,ESTOURO DE PNEU
50431,OUTROS
50453,PANE SECA
50240,OUTROS
50246,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50251,PERDA DE CONTROLE NO SOLO
50315,PERDA DE CONTROLE NO SOLO
50319,POUSO BRUSCO
50380,ESTOURO DE PNEU
50381,ESTOURO DE PNEU
50382,SUPERAQUECIMENTO
50674,ESTOURO DE PNEU
50318,PERDA DE CONTROLE EM VOO
50371,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
50383,ESTOURO DE PNEU
50384,TRÁFEGO AÉREO
50234,PERDA DE CONTROLE NO SOLO
50654,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50388,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50389,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
50252,FALHA DO MOTOR EM VOO
50390,ESTOURO DE PNEU
50434,COM TREM DE POUSO
50433,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50236,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50435,COM TREM DE POUSO
50672,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50673,COLISÃO COM AVE
50347,PERDA DE CONTROLE NO SOLO
50253,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51087,POUSO BRUSCO
52944,PERDA DE COMPONENTE NO SOLO
50771,PERDA DE CONTROLE NO SOLO
51091,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51092,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
52934,PERDA DE CONTROLE EM VOO
51093,OUTROS
52936,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO
52939,PERDA DE CONTROLE EM VOO
52814,PERDA DE CONTROLE EM VOO
52937,PANE SECA
51439,POUSO BRUSCO
52938,PERDA DE CONTROLE NO SOLO
51094,OUTROS
51440,PERDA DE CONTROLE NO SOLO
52935,PERDA DE CONTROLE NO SOLO
51095,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51096,COLISÃO COM AVE
51097,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51098,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
52940,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
50791,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
51099,TRÁFEGO AÉREO
52941,OUTROS
51111,COM PARA-BRISAS / JANELA / PORTA
50984,PERDA DE CONTROLE EM VOO
51072,FALHA DO MOTOR EM VOO
51112,ESTOURO DE PNEU
51131,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA
51132,AERONAVE ATINGIDA POR OBJETO
51133,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
51134,COLISÃO COM AVE
51073,VAZAMENTO DE OUTROS FLUIDOS
51135,OUTROS
51137,ESTOURO DE PNEU
51139,OUTROS
51140,FALHA DO MOTOR EM VOO
52942,POUSO SEM TREM
52943,TRÁFEGO AÉREO
